contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker,midPrice,ask_bid_spread,expiration,days_to_exp,T,spot,moneyness,log_moneyness,bs_price
META260320C00830000,2025-06-17 15:05:05+00:00,830.0,47.05,43.05,43.4,0.0,0.0,1.0,73.0,0.3639742558288575,False,REGULAR,USD,call,2026-03-20,META,43.224999999999994,0.3500000000000014,2026-03-20,268,0.7342465753424657,698.530029296875,0.841602444935994,-0.17244753189835585,49.56676139390959
META260320C00840000,2025-06-17 15:01:16+00:00,840.0,44.3,40.35,40.7,0.0,0.0,2.0,159.0,0.3623339524078369,False,REGULAR,USD,call,2026-03-20,META,40.525000000000006,0.3500000000000014,2026-03-20,268,0.7342465753424657,698.530029296875,0.8315833682105654,-0.18442372294507162,46.623393480304316
META260320C00850000,2025-06-18 15:38:18+00:00,850.0,40.52,37.8,38.15,0.0,0.0,2.0,841.0,0.3607928301239013,False,REGULAR,USD,call,2026-03-20,META,37.974999999999994,0.3500000000000014,2026-03-20,268,0.7342465753424657,698.530029296875,0.8218000344669117,-0.19625818059207442,43.83219442459574
META260320C00860000,2025-06-20 19:21:36+00:00,860.0,31.29,35.35,35.75,0.0,0.0,1.0,45.0,0.35938140625,False,REGULAR,USD,call,2026-03-20,META,35.55,0.3999999999999986,2026-03-20,268,0.7342465753424657,698.530029296875,0.8122442201126453,-0.20795422035526573,41.19577446451697
META260320C00870000,2025-06-20 17:27:09+00:00,870.0,31.0,33.1,34.05,0.0,0.0,3.0,105.0,0.3607928301239013,False,REGULAR,USD,call,2026-03-20,META,33.575,0.9499999999999957,2026-03-20,268,0.7342465753424657,698.530029296875,0.8029080796515805,-0.2195150427563416,39.28919504027658
META260320P00590000,2025-06-23 19:08:54+00:00,590.0,34.82,34.15,34.5,-3.6800003,-9.558442,10.0,451.0,0.3493869993591308,False,REGULAR,USD,put,2026-03-20,META,34.325,0.3500000000000014,2026-03-20,268,0.7342465753424657,698.530029296875,1.1839492021980933,0.16885563199252265,28.24119024733281
META260320P00600000,2025-06-23 19:40:10+00:00,600.0,37.5,37.05,37.35,-5.0999985,-11.9718275,71.0,1598.0,0.3459690647888183,False,REGULAR,USD,put,2026-03-20,META,37.2,0.30000000000000426,2026-03-20,268,0.7342465753424657,698.530029296875,1.1642167154947918,0.15204851367614144,30.647695729271533
META260320P00610000,2025-06-23 19:36:56+00:00,610.0,40.55,40.0,40.35,-4.1800003,-9.344959,7.0,439.0,0.3424977249908447,False,REGULAR,USD,put,2026-03-20,META,40.175,0.3500000000000014,2026-03-20,268,0.7342465753424657,698.530029296875,1.1451311955686476,0.13551921172493087,33.18839460508832
META260320P00620000,2025-06-23 17:04:13+00:00,620.0,43.7,43.15,43.55,-4.459999,-9.260796,19.0,227.0,0.3391942301940917,False,REGULAR,USD,put,2026-03-20,META,43.349999999999994,0.3999999999999986,2026-03-20,268,0.7342465753424657,698.530029296875,1.126661337575605,0.11925869085315059,35.90921280845566
META260320P00630000,2025-06-23 16:39:32+00:00,630.0,51.0,46.15,46.9,0.20999908,0.4134654,3.0,202.0,0.3357915542602538,False,REGULAR,USD,put,2026-03-20,META,46.525,0.75,2026-03-20,268,0.7342465753424657,698.530029296875,1.108777824280754,0.10325834950670941,38.76520235291085
META260320P00640000,2025-06-23 19:48:43+00:00,640.0,50.7,50.0,50.45,-3.3999977,-6.2846537,6.0,336.0,0.3324956887817383,False,REGULAR,USD,put,2026-03-20,META,50.225,0.45000000000000284,2026-03-20,268,0.7342465753424657,698.530029296875,1.0914531707763673,0.08750999253857028,41.80097593134815
META260320P00650000,2025-06-23 19:45:17+00:00,650.0,54.45,53.65,54.2,-5.799999,-9.626555,6.0,678.0,0.3292913751220703,False,REGULAR,USD,put,2026-03-20,META,53.925,0.5500000000000043,2026-03-20,268,0.7342465753424657,698.530029296875,1.074661583533654,0.07200580600260502,45.01959626315761
META260320P00660000,2025-06-23 16:39:36+00:00,660.0,57.79,57.55,58.1,-4.5099983,-7.174671,34.0,314.0,0.3259344750976562,False,REGULAR,USD,put,2026-03-20,META,57.825,0.5500000000000043,2026-03-20,268,0.7342465753424657,698.530029296875,1.0583788322679923,0.05673833387181643,48.374183050183575
META260320P00670000,2025-06-23 16:39:36+00:00,670.0,62.5,61.65,62.25,-7.0999985,-10.201148,6.0,152.0,0.322852230529785,False,REGULAR,USD,put,2026-03-20,META,61.95,0.6000000000000014,2026-03-20,268,0.7342465753424657,698.530029296875,1.0425821332789178,0.04170045650727589,51.96040487742536
META260320P00680000,2025-06-23 15:17:57+00:00,680.0,71.8,66.05,66.55,-2.449997,-3.2996593,4.0,207.0,0.3195868823242186,False,REGULAR,USD,put,2026-03-20,META,66.3,0.5,2026-03-20,268,0.7342465753424657,698.530029296875,1.0272500430836398,0.026885370722135413,55.68307825179318
META260320P00690000,2025-06-23 18:40:19+00:00,690.0,72.07,70.1,71.05,-7.080002,-8.945044,42.0,160.0,0.3163520513916015,False,REGULAR,USD,put,2026-03-20,META,70.57499999999999,0.9500000000000028,2026-03-20,268,0.7342465753424657,698.530029296875,1.012362361299819,0.01228657130098277,59.59216669284871
META260320P00700000,2025-06-23 18:40:19+00:00,700.0,76.86,75.25,75.8,-7.3399963,-8.717336,36.0,453.0,0.3133461000061034,True,REGULAR,USD,put,2026-03-20,META,75.525,0.5499999999999972,2026-03-20,268,0.7342465753424657,698.530029296875,0.9979000418526786,-0.002102166151116949,63.7373200657006
META260320P00710000,2025-06-23 19:50:00+00:00,710.0,81.05,79.7,80.7,-7.0499954,-8.002265,2.0,296.0,0.3101265277099609,True,REGULAR,USD,put,2026-03-20,META,80.2,1.0,2026-03-20,268,0.7342465753424657,698.530029296875,0.9838451116857394,-0.016286801143073397,68.01973459797159
META260320P00720000,2025-06-23 16:50:43+00:00,720.0,86.2,84.65,85.85,1.2399979,1.4595078,5.0,134.0,0.3071205763244628,True,REGULAR,USD,put,2026-03-20,META,85.25,1.1999999999999886,2026-03-20,268,0.7342465753424657,698.530029296875,0.9701805962456598,-0.030273043117813196,72.5415010063727
META260320P00730000,2025-06-23 19:53:50+00:00,730.0,90.85,90.5,91.9,-4.9000015,-5.117495,3.0,62.0,0.3070213951873779,True,REGULAR,USD,put,2026-03-20,META,91.2,1.4000000000000057,2026-03-20,268,0.7342465753424657,698.530029296875,0.9568904510916096,-0.044066365250149016,77.94681967500247
META260320P00740000,2025-06-06 15:06:23+00:00,740.0,100.75,95.0,96.7,0.0,0.0,37.0,11.0,0.3008721646881104,True,REGULAR,USD,put,2026-03-20,META,95.85,1.7000000000000028,2026-03-20,268,0.7342465753424657,698.530029296875,0.9439594990498311,-0.05767201730592766,82.10595334944799
META260320P00750000,2025-06-18 18:39:15+00:00,750.0,103.48,101.75,102.4,0.0,0.0,46.0,304.0,0.2976220751190185,True,REGULAR,USD,put,2026-03-20,META,102.075,0.6500000000000057,2026-03-20,268,0.7342465753424657,698.530029296875,0.9313733723958333,-0.07109503763806845,87.1498377790956
META260320P00760000,2025-06-13 16:42:20+00:00,760.0,113.28,107.7,108.35,0.0,0.0,15.0,125.0,0.2945779771423339,True,REGULAR,USD,put,2026-03-20,META,108.025,0.6499999999999915,2026-03-20,268,0.7342465753424657,698.530029296875,0.9191184596011513,-0.08434026438808899,92.43912618803603
META260320P00770000,2025-06-16 18:15:08+00:00,770.0,113.21,112.05,114.45,0.0,0.0,4.0,15.0,0.2913049996185302,True,REGULAR,USD,put,2026-03-20,META,113.25,2.4000000000000057,2026-03-20,268,0.7342465753424657,698.530029296875,0.9071818562297078,-0.09741234595544176,97.87113500709444
META260320P00780000,2025-04-08 17:31:57+00:00,780.0,267.9,195.7,197.55,0.0,0.0,20.0,41.0,0.6074868353271485,True,REGULAR,USD,put,2026-03-20,META,196.625,1.8500000000000227,2026-03-20,268,0.7342465753424657,698.530029296875,0.8955513196113782,-0.11031575079134964,179.4864144678172
META260320P00790000,2025-06-02 19:07:07+00:00,790.0,146.5,126.6,127.25,0.0,0.0,2.0,30.0,0.2847285272979736,True,REGULAR,USD,put,2026-03-20,META,126.925,0.6500000000000057,2026-03-20,268,0.7342465753424657,698.530029296875,0.8842152269580696,-0.12305477656877942,109.32254350272899
META260320P00800000,2025-06-16 18:35:27+00:00,800.0,132.65,133.2,134.05,0.0,0.0,4.0,70.0,0.2818904209136963,True,REGULAR,USD,put,2026-03-20,META,133.625,0.8500000000000227,2026-03-20,268,0.7342465753424657,698.530029296875,0.8731625366210938,-0.13563355877563954,115.44815941707463
META260320P00810000,2025-06-02 19:07:07+00:00,810.0,161.05,139.1,141.5,0.0,0.0,3.0,8.0,0.2812114115905761,True,REGULAR,USD,put,2026-03-20,META,140.3,2.4000000000000057,2026-03-20,268,0.7342465753424657,698.530029296875,0.8623827522183642,-0.14805607877419666,122.24983288767561
META260320P00820000,2025-06-06 14:00:02+00:00,820.0,150.45,146.2,148.9,0.0,0.0,1.0,5.0,0.2795024443054199,True,REGULAR,USD,put,2026-03-20,META,147.55,2.700000000000017,2026-03-20,268,0.7342465753424657,698.530029296875,0.8518658893864329,-0.16032617136601104,128.99670923828018
META260320P00830000,2025-06-11 14:51:11+00:00,830.0,154.6,153.4,156.5,0.0,0.0,1.0,1.0,0.2779460633850097,True,REGULAR,USD,put,2026-03-20,META,154.95,3.0999999999999943,2026-03-20,268,0.7342465753424657,698.530029296875,0.841602444935994,-0.17244753189835585,135.95131182804056
META260320P00840000,2025-06-11 14:52:33+00:00,840.0,161.35,160.65,164.3,0.0,0.0,1.0,2.0,0.2765880447387695,True,REGULAR,USD,put,2026-03-20,META,162.47500000000002,3.6500000000000057,2026-03-20,268,0.7342465753424657,698.530029296875,0.8315833682105654,-0.18442372294507162,143.11561225436094
META260320P00850000,2025-06-11 14:52:16+00:00,850.0,169.04,169.0,171.5,0.0,0.0,2.0,57.0,0.271194116744995,True,REGULAR,USD,put,2026-03-20,META,170.25,2.5,2026-03-20,268,0.7342465753424657,698.530029296875,0.8218000344669117,-0.19625818059207442,149.62857615955483
META260320P00860000,2025-04-24 19:17:14+00:00,860.0,330.88,236.4,240.05,0.0,0.0,2.0,1.0,0.5417450000762941,True,REGULAR,USD,put,2026-03-20,META,238.22500000000002,3.6500000000000057,2026-03-20,268,0.7342465753424657,698.530029296875,0.8122442201126453,-0.20795422035526573,217.63011650879105
META260618C00590000,2025-06-20 18:56:38+00:00,590.0,163.49,173.6,174.95,0.0,0.0,8.0,181.0,0.4444254166412353,True,REGULAR,USD,call,2026-06-18,META,174.27499999999998,1.3499999999999943,2026-06-18,358,0.9808219178082191,698.530029296875,1.1839492021980933,0.16885563199252265,188.8096521677167
META260618C00600000,2025-06-23 19:29:14+00:00,600.0,166.2,167.25,168.05,10.699997,6.881027,99.0,1787.0,0.4387720918273926,True,REGULAR,USD,call,2026-06-18,META,167.65,0.8000000000000114,2026-06-18,358,0.9808219178082191,698.530029296875,1.1642167154947918,0.15204851367614144,181.85328419256297
META260618C00610000,2025-06-23 16:22:15+00:00,610.0,154.0,160.75,161.9,3.8099976,2.5367851,8.0,225.0,0.4358348043060303,True,REGULAR,USD,call,2026-06-18,META,161.325,1.1500000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,1.1451311955686476,0.13551921172493087,175.59354081366706
META260618C00620000,2025-06-23 19:07:42+00:00,620.0,153.0,154.65,155.4,3.699997,2.4782298,18.0,521.0,0.4309825579071045,True,REGULAR,USD,call,2026-06-18,META,155.025,0.75,2026-06-18,358,0.9808219178082191,698.530029296875,1.126661337575605,0.11925869085315059,169.00146536715096
META260618C00630000,2025-06-23 17:24:24+00:00,630.0,145.15,148.45,149.45,7.149994,5.181155,3.0,1247.0,0.4279003133392334,True,REGULAR,USD,call,2026-06-18,META,148.95,1.0,2026-06-18,358,0.9808219178082191,698.530029296875,1.108777824280754,0.10325834950670941,162.9213812356378
META260618C00640000,2025-06-23 16:06:50+00:00,640.0,137.6,142.4,143.45,4.600006,3.4586513,6.0,543.0,0.4241390594482421,True,REGULAR,USD,call,2026-06-18,META,142.925,1.049999999999983,2026-06-18,358,0.9808219178082191,698.530029296875,1.0914531707763673,0.08750999253857028,156.78955092298628
META260618C00650000,2025-06-23 19:42:33+00:00,650.0,135.95,136.65,137.65,10.349998,8.240445,3.0,1134.0,0.4206982369232177,True,REGULAR,USD,call,2026-06-18,META,137.15,1.0,2026-06-18,358,0.9808219178082191,698.530029296875,1.074661583533654,0.07200580600260502,150.8433033025044
META260618C00660000,2025-06-23 18:14:19+00:00,660.0,130.38,130.9,131.8,7.850006,6.4065995,4.0,1249.0,0.4166012930297851,True,REGULAR,USD,call,2026-06-18,META,131.35000000000002,0.9000000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,1.0583788322679923,0.05673833387181643,144.8441160684223
META260618C00670000,2025-06-23 16:12:28+00:00,670.0,121.2,125.3,126.5,4.199997,3.589741,3.0,326.0,0.4141370232391357,True,REGULAR,USD,call,2026-06-18,META,125.9,1.2000000000000028,2026-06-18,358,0.9808219178082191,698.530029296875,1.0425821332789178,0.04170045650727589,139.36606080075006
META260618C00680000,2025-06-23 19:43:16+00:00,680.0,120.5,119.95,121.15,10.5,9.659614,11.0,421.0,0.4110013734436035,True,REGULAR,USD,call,2026-06-18,META,120.55000000000001,1.2000000000000028,2026-06-18,358,0.9808219178082191,698.530029296875,1.0272500430836398,0.026885370722135413,133.83568941662782
META260618C00690000,2025-06-23 19:38:03+00:00,690.0,114.46,114.95,115.85,8.459999,7.981131,11.0,451.0,0.407583438873291,True,REGULAR,USD,call,2026-06-18,META,115.4,0.8999999999999915,2026-06-18,358,0.9808219178082191,698.530029296875,1.012362361299819,0.01228657130098277,128.34790533043872
META260618C00700000,2025-06-23 19:59:20+00:00,700.0,110.56,109.9,110.95,8.659996,8.498525,12.0,3637.0,0.40518020362854,False,REGULAR,USD,call,2026-06-18,META,110.42500000000001,1.0499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,0.9979000418526786,-0.002102166151116949,123.24296920277362
META260618C00710000,2025-06-20 19:43:50+00:00,710.0,100.24,105.1,105.9,3.1899948,3.2869601,3.0,857.0,0.4017546397399902,False,REGULAR,USD,call,2026-06-18,META,105.5,0.8000000000000114,2026-06-18,358,0.9808219178082191,698.530029296875,0.9838451116857394,-0.016286801143073397,117.98733853303418
META260618C00720000,2025-06-23 18:30:31+00:00,720.0,101.13,100.35,101.35,8.709999,9.587231,16.0,1679.0,0.399694723815918,False,REGULAR,USD,call,2026-06-18,META,100.85,1.0,2026-06-18,358,0.9808219178082191,698.530029296875,0.9701805962456598,-0.030273043117813196,113.21566868943972
META260618C00730000,2025-06-23 18:43:51+00:00,730.0,94.68,95.85,96.7,5.330002,5.965307,8.0,401.0,0.3967955828857422,False,REGULAR,USD,call,2026-06-18,META,96.275,0.8500000000000085,2026-06-18,358,0.9808219178082191,698.530029296875,0.9568904510916096,-0.044066365250149016,108.33993074214703
META260618C00740000,2025-06-20 16:38:40+00:00,740.0,88.4,91.45,92.3,0.0,0.0,3.0,1129.0,0.3943465717315674,False,REGULAR,USD,call,2026-06-18,META,91.875,0.8499999999999943,2026-06-18,358,0.9808219178082191,698.530029296875,0.9439594990498311,-0.05767201730592766,103.70678412170423
META260618C00750000,2025-06-23 19:53:38+00:00,750.0,87.26,87.25,88.1,7.25,9.061367,16.0,8845.0,0.3921569573974609,False,REGULAR,USD,call,2026-06-18,META,87.675,0.8499999999999943,2026-06-18,358,0.9808219178082191,698.530029296875,0.9313733723958333,-0.07109503763806845,99.26604997625111
META260618C00760000,2025-06-20 18:30:43+00:00,760.0,74.88,82.95,84.0,-2.9000015,-3.728467,1.0,2290.0,0.3898757912445069,False,REGULAR,USD,call,2026-06-18,META,83.475,1.0499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,0.9191184596011513,-0.08434026438808899,94.92169971037504
META260618C00770000,2025-06-20 17:46:19+00:00,770.0,73.85,79.2,79.8,0.0,0.0,1.0,188.0,0.3867782880401611,False,REGULAR,USD,call,2026-06-18,META,79.5,0.5999999999999943,2026-06-18,358,0.9808219178082191,698.530029296875,0.9071818562297078,-0.09741234595544176,90.4731028715168
META260618C00780000,2025-06-23 19:34:57+00:00,780.0,75.2,75.45,76.0,3.5799942,4.998595,37.0,268.0,0.384672596206665,False,REGULAR,USD,call,2026-06-18,META,75.725,0.5499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,0.8955513196113782,-0.11031575079134964,86.41787595846489
META260618C00790000,2025-06-23 17:59:30+00:00,790.0,71.0,71.85,72.7,5.25,7.984791,11.0,258.0,0.3839401816558838,False,REGULAR,USD,call,2026-06-18,META,72.275,0.8500000000000085,2026-06-18,358,0.9808219178082191,698.530029296875,0.8842152269580696,-0.12305477656877942,82.86127796335353
META260618C00800000,2025-06-23 19:43:55+00:00,800.0,68.63,68.3,68.85,6.169998,10.022738,42.0,1903.0,0.380766385269165,False,REGULAR,USD,call,2026-06-18,META,68.57499999999999,0.5499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,0.8731625366210938,-0.13563355877563954,78.74968233628033
META260618C00810000,2025-06-18 14:20:02+00:00,810.0,68.3,65.0,65.5,0.0,0.0,1.0,205.0,0.3789811248016357,False,REGULAR,USD,call,2026-06-18,META,65.25,0.5,2026-06-18,358,0.9808219178082191,698.530029296875,0.8623827522183642,-0.14805607877419666,75.13844006826955
META260618C00820000,2025-06-17 16:11:40+00:00,820.0,67.57,61.75,62.7,0.0,0.0,1.0,181.0,0.3787980211639403,False,REGULAR,USD,call,2026-06-18,META,62.225,0.9500000000000028,2026-06-18,358,0.9808219178082191,698.530029296875,0.8518658893864329,-0.16032617136601104,72.08157424517577
META260618C00830000,2025-06-20 19:05:23+00:00,830.0,53.5,58.7,59.2,0.0,0.0,1.0,172.0,0.3755937075042724,False,REGULAR,USD,call,2026-06-18,META,58.95,0.5,2026-06-18,358,0.9808219178082191,698.530029296875,0.841602444935994,-0.17244753189835585,68.31167499915793
META260618C00840000,2025-06-16 15:32:38+00:00,840.0,60.93,55.7,56.8,0.0,0.0,1.0,57.0,0.3760972425079346,False,REGULAR,USD,call,2026-06-18,META,56.25,1.0999999999999943,2026-06-18,358,0.9808219178082191,698.530029296875,0.8315833682105654,-0.18442372294507162,65.66248506350382
META260618C00850000,2025-06-23 15:07:13+00:00,850.0,50.7,52.9,53.4,0.26000214,0.5154682,7.0,3690.0,0.3723970231628418,False,REGULAR,USD,call,2026-06-18,META,53.15,0.5,2026-06-18,358,0.9808219178082191,698.530029296875,0.8218000344669117,-0.19625818059207442,61.985554822473574
META260618C00860000,2025-06-20 16:40:55+00:00,860.0,48.44,50.2,51.1,0.0,0.0,2.0,168.0,0.3724962042999268,False,REGULAR,USD,call,2026-06-18,META,50.650000000000006,0.8999999999999986,2026-06-18,358,0.9808219178082191,698.530029296875,0.8122442201126453,-0.20795422035526573,59.43830766874501
META260618C00870000,2025-06-16 15:08:55+00:00,870.0,46.05,47.65,48.1,-6.549999,-12.452471,1.0,98.0,0.3694749942779541,False,REGULAR,USD,call,2026-06-18,META,47.875,0.45000000000000284,2026-06-18,358,0.9808219178082191,698.530029296875,0.8029080796515805,-0.2195150427563416,56.16549286458843
META260618P00590000,2025-06-23 17:21:22+00:00,590.0,44.8,43.1,43.5,-2.5499992,-5.385426,7.0,617.0,0.3438557436370849,False,REGULAR,USD,put,2026-06-18,META,43.3,0.3999999999999986,2026-06-18,358,0.9808219178082191,698.530029296875,1.1839492021980933,0.16885563199252265,34.63491304604571
META260618P00600000,2025-06-20 18:10:02+00:00,600.0,50.85,46.2,46.55,0.0,0.0,10.0,832.0,0.3404606970214844,False,REGULAR,USD,put,2026-06-18,META,46.375,0.3499999999999943,2026-06-18,358,0.9808219178082191,698.530029296875,1.1642167154947918,0.15204851367614144,37.137166708166546
META260618P00610000,2025-06-20 15:05:46+00:00,610.0,54.4,49.3,49.9,0.2800026,0.5173736,1.0,345.0,0.3377446597290039,False,REGULAR,USD,put,2026-06-18,META,49.599999999999994,0.6000000000000014,2026-06-18,358,0.9808219178082191,698.530029296875,1.1451311955686476,0.13551921172493087,39.90985876253771
META260618P00620000,2025-06-17 19:37:46+00:00,620.0,54.78,52.7,53.25,0.0,0.0,1.0,246.0,0.3343801303863525,False,REGULAR,USD,put,2026-06-18,META,52.975,0.5499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,1.126661337575605,0.11925869085315059,42.6742833794637
META260618P00630000,2025-06-18 14:27:28+00:00,630.0,56.75,56.35,56.95,0.0,0.0,4.0,337.0,0.3318319380950927,False,REGULAR,USD,put,2026-06-18,META,56.650000000000006,0.6000000000000014,2026-06-18,358,0.9808219178082191,698.530029296875,1.108777824280754,0.10325834950670941,45.75657485637058
META260618P00640000,2025-06-23 15:50:55+00:00,640.0,61.5,59.7,60.7,-4.0,-6.10687,3.0,351.0,0.3288412453460693,False,REGULAR,USD,put,2026-06-18,META,60.2,1.0,2026-06-18,358,0.9808219178082191,698.530029296875,1.0914531707763673,0.08750999253857028,48.87861595848395
META260618P00650000,2025-06-23 17:46:32+00:00,650.0,64.97,64.0,64.5,-3.6299973,-5.291541,11.0,197.0,0.3254309400939941,False,REGULAR,USD,put,2026-06-18,META,64.25,0.5,2026-06-18,358,0.9808219178082191,698.530029296875,1.074661583533654,0.07200580600260502,52.040528061332424
META260618P00660000,2025-06-20 19:21:19+00:00,660.0,70.56,67.75,68.8,-4.670006,-6.2076373,1.0,403.0,0.3233252482604979,False,REGULAR,USD,put,2026-06-18,META,68.275,1.0499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,1.0583788322679923,0.05673833387181643,55.66417953138753
META260618P00670000,2025-06-23 17:22:56+00:00,670.0,74.9,71.9,72.95,-3.699997,-4.7073755,2.0,234.0,0.3200141241455078,False,REGULAR,USD,put,2026-06-18,META,72.42500000000001,1.0499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,1.0425821332789178,0.04170045650727589,59.13970857641053
META260618P00680000,2025-06-23 17:27:51+00:00,680.0,78.6,76.75,77.35,-5.5999985,-6.6508303,26.0,508.0,0.3170310607147216,False,REGULAR,USD,put,2026-06-18,META,77.05,0.5999999999999943,2026-06-18,358,0.9808219178082191,698.530029296875,1.0272500430836398,0.026885370722135413,62.84559949347886
META260618P00690000,2025-06-23 17:37:01+00:00,690.0,83.0,80.95,82.0,-6.8499985,-7.623816,5.0,215.0,0.3143531700134277,False,REGULAR,USD,put,2026-06-18,META,81.475,1.0499999999999972,2026-06-18,358,0.9808219178082191,698.530029296875,1.012362361299819,0.01228657130098277,66.78295955168693
META260618P00700000,2025-06-23 14:16:27+00:00,700.0,91.75,86.1,86.75,-2.5,-2.65252,1.0,619.0,0.311408253173828,True,REGULAR,USD,put,2026-06-18,META,86.425,0.6500000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,0.9979000418526786,-0.002102166151116949,70.80594838910787
META260618P00710000,2025-06-23 14:07:17+00:00,710.0,92.98,91.05,91.7,-6.75,-6.7682743,6.0,388.0,0.3085815907669067,True,REGULAR,USD,put,2026-06-18,META,91.375,0.6500000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,0.9838451116857394,-0.016286801143073397,75.01704802493663
META260618P00720000,2025-06-20 18:30:44+00:00,720.0,103.26,96.15,96.85,0.0,0.0,1.0,476.0,0.3058541094970703,True,REGULAR,USD,put,2026-06-18,META,96.5,0.6999999999999886,2026-06-18,358,0.9808219178082191,698.530029296875,0.9701805962456598,-0.030273043117813196,79.4140473602501
META260618P00730000,2025-06-16 19:41:46+00:00,730.0,101.87,100.75,102.15,0.0,0.0,24.0,131.0,0.3030388910675049,True,REGULAR,USD,put,2026-06-18,META,101.45,1.4000000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,0.9568904510916096,-0.044066365250149016,83.9481715126837
META260618P00740000,2025-06-17 16:38:02+00:00,740.0,106.06,105.65,107.65,0.0,0.0,2.0,62.0,0.3003304830932617,True,REGULAR,USD,put,2026-06-18,META,106.65,2.0,2026-06-18,358,0.9808219178082191,698.530029296875,0.9439594990498311,-0.05767201730592766,88.67372589244377
META260618P00750000,2025-06-13 16:54:21+00:00,750.0,117.82,111.3,113.3,0.0,0.0,50.0,67.0,0.2975305233001708,True,REGULAR,USD,put,2026-06-18,META,112.3,2.0,2026-06-18,358,0.9808219178082191,698.530029296875,0.9313733723958333,-0.07109503763806845,93.53758014436005
META260618P00760000,2025-06-18 16:13:07+00:00,760.0,119.25,118.25,119.15,0.0,0.0,15.0,68.0,0.294829744644165,True,REGULAR,USD,put,2026-06-18,META,118.7,0.9000000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,0.9191184596011513,-0.08434026438808899,98.59311337104776
META260618P00770000,2025-06-17 16:38:02+00:00,770.0,123.07,123.5,125.15,0.0,0.0,2.0,122.0,0.2920450434875487,True,REGULAR,USD,put,2026-06-18,META,124.325,1.6500000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,0.9071818562297078,-0.09741234595544176,103.79054407620629
META260618P00780000,2025-05-15 16:02:21+00:00,780.0,160.3,141.7,142.75,0.0,0.0,15.0,15.0,0.3313665496826171,True,REGULAR,USD,put,2026-06-18,META,142.225,1.0500000000000114,2026-06-18,358,0.9808219178082191,698.530029296875,0.8955513196113782,-0.11031575079134964,120.74669546226568
META260618P00790000,2025-06-18 16:13:07+00:00,790.0,137.45,136.7,137.65,0.0,0.0,15.0,28.0,0.2864146066284179,True,REGULAR,USD,put,2026-06-18,META,137.175,0.950000000000017,2026-06-18,358,0.9808219178082191,698.530029296875,0.8842152269580696,-0.12305477656877942,114.66568568545318
META260618P00800000,2025-06-16 18:51:27+00:00,800.0,143.17,143.15,144.1,0.0,0.0,3.0,40.0,0.2833857672882079,True,REGULAR,USD,put,2026-06-18,META,143.625,0.9499999999999886,2026-06-18,358,0.9808219178082191,698.530029296875,0.8731625366210938,-0.13563355877563954,120.29437386628848
META260618P00810000,2025-06-09 13:46:11+00:00,810.0,151.12,148.15,150.8,0.0,0.0,2.0,18.0,0.2806544713592528,True,REGULAR,USD,put,2026-06-18,META,149.47500000000002,2.6500000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,0.8623827522183642,-0.14805607877419666,126.16993088686462
META260618P00820000,2025-06-04 16:55:18+00:00,820.0,170.47,154.95,158.95,0.0,0.0,1.0,28.0,0.2830195600128173,True,REGULAR,USD,put,2026-06-18,META,156.95,4.0,2026-06-18,358,0.9808219178082191,698.530029296875,0.8518658893864329,-0.16032617136601104,133.560860717014
META260618P00830000,2025-03-27 16:16:00+00:00,830.0,232.8,283.9,287.45,0.0,0.0,4.0,38.0,0.7213238927459716,True,REGULAR,USD,put,2026-06-18,META,285.67499999999995,3.5500000000000114,2026-06-18,358,0.9808219178082191,698.530029296875,0.841602444935994,-0.17244753189835585,260.2217774104893
META260618P00840000,2025-06-06 14:48:12+00:00,840.0,175.6,170.1,172.25,0.0,0.0,14.0,31.0,0.273971188583374,True,REGULAR,USD,put,2026-06-18,META,171.175,2.1500000000000057,2026-06-18,358,0.9808219178082191,698.530029296875,0.8315833682105654,-0.18442372294507162,145.16914996926852
META260618P00850000,2025-06-06 14:05:33+00:00,850.0,181.35,176.85,179.8,0.0,0.0,1.0,4.0,0.2721325228881835,True,REGULAR,USD,put,2026-06-18,META,178.325,2.950000000000017,2026-06-18,358,0.9808219178082191,698.530029296875,0.8218000344669117,-0.19625818059207442,151.91404523983624
